FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;SEX;Sesso;AGE;Età;MARITAL_STATUS;Stato civile;TIME_PERIOD;Osservazione;OBS_STATUS;stato_osservazione
A;Annuale;4024;Borgomale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;368;;
A;Annuale;4024;Borgomale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;372;e;Dato stimato
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;178;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;174;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;174;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;170;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;169;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;170;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;174;;
A;Annuale;4026;Bosia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;168;e;Dato stimato
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;630;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;628;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;642;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;639;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;648;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;652;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;658;;
A;Annuale;4027;Bossolasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;664;e;Dato stimato
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;9782;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;9686;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;9636;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;9641;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;9620;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;9653;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;9606;;
A;Annuale;4028;Boves;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;9612;e;Dato stimato
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;29506;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;29592;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;29568;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;29536;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;29572;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;29730;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;29673;;
A;Annuale;4029;Bra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;29830;e;Dato stimato
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;307;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;299;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;298;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;305;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;313;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;310;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;316;;
A;Annuale;4030;Briaglia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;311;e;Dato stimato
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;40;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;42;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;41;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;40;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;42;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;41;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;40;;
A;Annuale;4031;Briga Alta;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;41;e;Dato stimato
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;280;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;277;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;263;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;261;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;261;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;264;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;265;;
A;Annuale;4032;Brondello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;260;e;Dato stimato
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1065;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1031;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1009;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1005;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1001;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;991;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;993;;
A;Annuale;4033;Brossasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;979;e;Dato stimato
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;10082;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;10114;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;10078;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;10127;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;10152;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;10143;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;10175;;
A;Annuale;4034;Busca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;10228;e;Dato stimato
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;596;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;593;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;578;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;575;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;571;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;555;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;552;;
A;Annuale;4035;Camerana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;551;e;Dato stimato
A;Annuale;4036;Camo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;185;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;5651;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;5600;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;5512;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;5514;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;5495;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;5492;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;5444;;
A;Annuale;4037;Canale;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;5404;e;Dato stimato
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;80;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;78;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;79;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;79;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;78;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;76;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;80;;
A;Annuale;4038;Canosio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;76;e;Dato stimato
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;97;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;93;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;96;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;96;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;88;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;83;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;80;;
A;Annuale;4039;Caprauna;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;78;e;Dato stimato
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;6789;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;6804;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;6763;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;6755;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;6755;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;6773;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;6781;;
A;Annuale;4040;Caraglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;6842;e;Dato stimato
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3083;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3051;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;3032;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;3072;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;3063;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;3015;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;3008;;
A;Annuale;4041;Caramagna Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;3013;e;Dato stimato
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1151;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1155;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1138;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1143;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1123;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1132;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1139;;
A;Annuale;4042;Cardè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1174;e;Dato stimato
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;4395;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;4353;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;4313;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;4382;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;4381;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;4411;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;4451;;
A;Annuale;4043;Carrù;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;4494;e;Dato stimato
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;174;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;177;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;171;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;175;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;172;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;164;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;161;;
A;Annuale;4044;Cartignano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;161;e;Dato stimato
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1435;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1419;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1403;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1412;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1423;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1438;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1453;;
A;Annuale;4045;Casalgrasso;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1458;e;Dato stimato
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2173;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2185;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2206;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2184;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2226;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2240;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2263;;
A;Annuale;4046;Castagnito;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2294;e;Dato stimato
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;154;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;151;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;152;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;143;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;142;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;139;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;143;;
A;Annuale;4047;Casteldelfino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;143;e;Dato stimato
A;Annuale;4048;Castellar;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;195;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1365;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1358;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1362;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1349;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1363;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1374;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1393;;
A;Annuale;4049;Castelletto Stura;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1377;e;Dato stimato
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;312;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;316;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;309;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;310;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;303;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;292;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;282;;
A;Annuale;4050;Castelletto Uzzone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;277;e;Dato stimato
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;915;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;897;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;905;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;915;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;890;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;893;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;900;;
A;Annuale;4051;"'Castellinaldo d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;911;e;Dato stimato
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;299;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;295;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;286;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;281;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;267;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;269;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;272;;
A;Annuale;4052;Castellino Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;273;e;Dato stimato
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;60;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;59;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;59;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;53;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;57;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;55;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;51;;
A;Annuale;4053;Castelmagno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;51;e;Dato stimato
A;Annuale;4054;Castelnuovo di Ceva;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;107;;
